id,reviewId,creationDate,criticName,isTopCritic,originalScore,reviewState,publicatioName,reviewText,scoreSentiment,reviewUrl
1194515-ice_age_dawn_of_the_dinosaurs,1830318,2009-07-02,Julie Rigg,False,,fresh,"MovieTime, ABC Radio National","Look it won't do much for your children's ideas of natural history, but it's fun. It's proving quite a durable animated series.",POSITIVE,http://www.abc.net.au/rn/movietime/stories/2009/2614703.htm
1194515-ice_age_dawn_of_the_dinosaurs,1830315,2009-07-02,Ben McEachen,False,4/5,fresh,Daily Telegraph (Australia),A fun-tastic adventure that virtually guarantees enjoyment for the whole family.,POSITIVE,http://guides.news.com.au/movies/movie/?title_id=37360&review=77734
1194515-ice_age_dawn_of_the_dinosaurs,1830310,2009-07-02,Vicky Roach,False,3.5/5,fresh,Courier Mail (Australia),"Dawn of the Dinosaurs so successfully reinvigorates an already solid franchise, while simultaneously broadening the fan base, that you can already see the fourth film gathering on the horizon.",POSITIVE,http://guides.news.com.au/couriermail/movies/movie/?title_id=37360&review=77670
1194515-ice_age_dawn_of_the_dinosaurs,1830286,2009-07-02,Claudia Puig,True,2/4,rotten,USA Today,"Rather than evolving, Ice Age: Dawn of the Dinosaurs treads on familiar and infertile ground.",NEGATIVE,http://www.usatoday.com/life/movies/reviews/2009-06-30-ice-age-dawn-of-the-dinosaurs_N.htm
1194515-ice_age_dawn_of_the_dinosaurs,1830285,2009-07-02,Joe Morgenstern,True,,rotten,Wall Street Journal,"There's a sense of ineptness in a script that constantly reaches, with only modest success, for amusing things that the mammoths and their friends can do.",NEGATIVE,http://online.wsj.com/page/2_1168.html?mod=2_1168
1194515-ice_age_dawn_of_the_dinosaurs,1830266,2009-07-02,Gary Wolcott,False,4/5,fresh,Tri-City Herald,Director Carlos Saldanha finally gets it right and is able to give some life to an animated concept that really should have died out with the last ice age.,POSITIVE,http://www.tri-cityherald.com/1190/story/632996.html
1194515-ice_age_dawn_of_the_dinosaurs,1830235,2009-07-02,James Rocchi,True,2.5/5,rotten,MSN Movies,"There are chases and escapes, morals and messages, comedy and character... but when the fur stops flying, it still feels more frozen than fresh.",NEGATIVE,http://movies.msn.com/movies/movie-critic-reviews/ice-age-dawn-of-the-dinosaurs/
1194515-ice_age_dawn_of_the_dinosaurs,1830191,2009-07-02,Rob Vaux,False,C,rotten,Mania.com,"In a year that has produced the likes of Up and Coraline, Dawn of the Dinosaurs counters with nothing but energetic mediocrity...",NEGATIVE,http://www.mania.com/ice-age-dawn-dinosaurs-review_article_116028.html
1194515-ice_age_dawn_of_the_dinosaurs,1830124,2009-07-01,Sara Michelle Fetters,True,2.5/4,fresh,MovieFreak.com,"Returning to the core basics that made the 2002 original a surprise smash, by and large this pleasing third chapter in the popular franchise hits a lot of right notes which kept me more or less amused.",POSITIVE,http://www.moviefreak.com/artman/publish/movies_iceage3.shtml
1194515-ice_age_dawn_of_the_dinosaurs,1830118,2009-07-01,Keith Cohen,False,3/4,fresh,Entertainment Spectrum,This fun and exciting crowd-pleaser generates lots of laugh-out-loud moments. Kids will be able to identify with the distinct personalities of these familiar lovable characters.,POSITIVE,http://www.entertainmentspectrum.com/index/movies/942/iceagedawnofthedinosaurs.html
1194515-ice_age_dawn_of_the_dinosaurs,1830080,2009-07-01,Avi Offer,False,5.5/10,rotten,NYC Movie Guru,"Has stunning animation and manages to be mildly amusing, but it fails to entertain kids and adults simultaneously and feels mostly lazy and uninspired with insufficient laughs and thrills.",NEGATIVE,http://www.nycmovieguru.com/july1st09.html#iceage3
1194515-ice_age_dawn_of_the_dinosaurs,1830078,2009-07-01,Dan Lybarger,False,2.5/4,rotten,eFilmCritic.com,The film's story is so dry and unimaginative that it appears to have been preserved in amber from an earlier era.,NEGATIVE,http://www.kcactive.com/aande/reel/0709_reel.htm#ice
1194515-ice_age_dawn_of_the_dinosaurs,1830076,2009-07-01,Michael O'Sullivan,True,,rotten,Washington Post,"It's not utterly without charm. Only here, that charm feels less earned than manufactured, a product not of evolution -- or even intelligent design -- but of cynical, soulless opportunism.",NEGATIVE,http://www.washingtonpost.com/wp-dyn/content/article/2009/06/30/AR2009063003821.html
1194515-ice_age_dawn_of_the_dinosaurs,1830067,2009-07-01,Fred Topel,False,,fresh,Can Magazine,"A return to form from the original Ice Age. That makes it a disappointment. The first one was okay. Ice Age: The Meltdown was pretty good, and now we're back to the original mediocrity.",POSITIVE,http://www.canmag.com/nw/14287-ice-age-dawn-dinosaurs-review
1194515-ice_age_dawn_of_the_dinosaurs,1830062,2009-07-01,Rob Thomas,False,2.5/4,rotten,"Capital Times (Madison, WI)","It's not much more than a ride; the plot is thin, the characters aren't very engaging, and it just lacks that storytelling spark that Pixar movies have year after year.",NEGATIVE,http://77square.com/movies/reviews/story_456861
1194515-ice_age_dawn_of_the_dinosaurs,1830057,2009-07-01,Liz Braun,False,2/5,rotten,Jam! Movies,Remember how terrific the original Ice Age movie was? That was then. This is now. Alas.,NEGATIVE,
1194515-ice_age_dawn_of_the_dinosaurs,1830056,2009-07-01,Elizabeth Weitzman,True,3/5,fresh,New York Daily News,This rambunctious outing -- the third in the franchise -- is cute enough to engage kids and just smart enough to keep the chaperones entertained.,POSITIVE,http://www.nydailynews.com/entertainment/movies/2009/07/01/2009-07-01_fun_is_far_from_extinct.html
1194515-ice_age_dawn_of_the_dinosaurs,1830051,2009-07-01,Graham Killeen,False,2/4,rotten,Milwaukee Journal Sentinel,"Countless escapades through logs, massive dino-rib-cages, and cracks in the frozen tundra never quite justify the movie's use of 3-D, however. The children sitting next to me in the theater jettisoned their cumbersome glasses right away.",NEGATIVE,http://www.jsonline.com/entertainment/movies/49564707.html
1194515-ice_age_dawn_of_the_dinosaurs,1830048,2009-07-01,Peter Hartlaub,True,2/4,rotten,Houston Chronicle,"If the third Ice Age were a bit better, there would be little need to dwell on the inconsistencies.",NEGATIVE,http://www.chron.com/disp/story.mpl/ent/movies/reviews/6505363.html
1194515-ice_age_dawn_of_the_dinosaurs,1830040,2009-07-01,Luke Y. Thompson,False,D+,rotten,E! Online,About as exciting as watching snow melt.,NEGATIVE,http://www.eonline.com/uberblog/movie_reviews/b132220_review_ice_age_critters_lose_their_edge.html
1194515-ice_age_dawn_of_the_dinosaurs,1830039,2009-07-01,Tom Long,True,C,rotten,Detroit News,Nobody seems to be working too hard in Ice Age: Dawn of the Dinosaurs.,NEGATIVE,http://www.detnews.com/article/20090701/ENT02/907010309/1034/ent02/-Ice-Age--plot-is-old-as-hills
1194515-ice_age_dawn_of_the_dinosaurs,1830029,2009-07-01,Sean O'Connell,False,2/4,rotten,Charlotte Weekly,The third time's less of a charm and more of a thin attempt to cash in on the success of the previous installments.,NEGATIVE,
1194515-ice_age_dawn_of_the_dinosaurs,1830028,2009-07-01,Joe Williams,True,,rotten,St. Louis Post-Dispatch,"With its three-dimensional action and two-dimensional feelings, Ice Age: Dawn of the Dinosaurs is warmed-over nonsense.",NEGATIVE,
1194515-ice_age_dawn_of_the_dinosaurs,1830024,2009-07-01,Chris Hewitt,False,2.5/4,fresh,St. Paul Pioneer Press,"There are so many confusing things about the title, Ice Age: Dawn of the Dinosaurs, that your best bet is to forget it and enjoy.",POSITIVE,
1194515-ice_age_dawn_of_the_dinosaurs,1830022,2009-07-01,Owen Gleiberman,True,B-,fresh,Entertainment Weekly,"Nice, sweet, safe.",POSITIVE,"http://www.ew.com/ew/article/0,,20288637,00.html"
1194515-ice_age_dawn_of_the_dinosaurs,1830019,2009-07-01,Lisa Kennedy,True,2.5/4,fresh,Denver Post,The finest idiosyncratic pleasure of this franchise remains the ongoing relationship of hapless squirrel-rat Scrat to his beloved acorn.,POSITIVE,
1194515-ice_age_dawn_of_the_dinosaurs,1830014,2009-07-01,Tom Maurstad,True,4.5/5,fresh,Dallas Morning News,"This is true family fun. Not the two-tiered sort where there are potty jokes for the kids and pop culture references for the parents. Not only will everyone be laughing at the same time, they'll be laughing at the same things.",POSITIVE,
1194515-ice_age_dawn_of_the_dinosaurs,1830008,2009-07-01,Keith Phipps,True,C+,rotten,AV Club,"What follows: crude jokes, sweet lessons, Simon Pegg as an adventurer gone insane, and a bunch of decent animation, which select patrons will see in impressive 3-D. Ideally they'll be about 8 years old and hopped up on Junior Mints.",NEGATIVE,
1194515-ice_age_dawn_of_the_dinosaurs,1830004,2009-07-01,Vadim Rizov,True,2/5,rotten,Time Out,"Lacking even the briefest flicker of a joke not culled from the fart-gag, pop-cultural-reference grab bag, the latest installment in Fox's most durable kiddie franchise offers unreasonably devoted parents less than usual to look forward to.",NEGATIVE,http://www.timeout.com/film/newyork/reviews/87288/ice_age_3-dawn_of_the_dinosaurs.html
1194515-ice_age_dawn_of_the_dinosaurs,1830002,2009-07-01,Peter Howell,True,3/4,fresh,Toronto Star,"This third trip to the Ice Age cooler should delight families with its amusing new dino buddies, even as it risks terrifying tots.",POSITIVE,http://www.thestar.com/entertainment/article/659214
1194515-ice_age_dawn_of_the_dinosaurs,1829999,2009-07-01,Willie Waffle,False,2/4,rotten,WaffleMovies.com,"Doesn't come close to the emotion, imagination or entertainment value of something like Up.",NEGATIVE,"http://www.dc50tv.com/entertainment/movies/wdcw-willie-waffle-iceage3,0,47567.htmlstory"
1194515-ice_age_dawn_of_the_dinosaurs,1829989,2009-07-01,Ella Taylor,True,,rotten,Village Voice,There's no breathing life into a formula that ought to have bowed out gracefully while the going was good.,NEGATIVE,http://www.villagevoice.com/2009-07-01/film/no-breathing-life-into-third-ice-ages/
1194515-ice_age_dawn_of_the_dinosaurs,1829987,2009-07-01,Sandie Angulo Chen,False,3/5,fresh,Common Sense Media,Action-driven 3-D sequel is an icy treat for young kids.,POSITIVE,http://www.commonsensemedia.org/movie-reviews/ice-age-dawn-dinosaurs
1194515-ice_age_dawn_of_the_dinosaurs,1829978,2009-07-01,Kevin McCarthy,False,2/5,rotten,BDK Reviews,This is by far the worst film in the series and the 3D is a complete waste of money.,NEGATIVE,http://www.bdkreviews.com/recent.php#iceage3
1194515-ice_age_dawn_of_the_dinosaurs,1829976,2009-07-01,Jim Judy,False,,rotten,Screen It!,Parental Content Review,NEGATIVE,http://www.screenit.com/movies/2009/ice_age_dawn_of_the_dinosaurs.html
1194515-ice_age_dawn_of_the_dinosaurs,1829975,2009-07-01,John P. McCarthy,False,,rotten,ReelTalk Movie Reviews,Enough is swiped from Pixar to render this adequate kiddy fare.,NEGATIVE,http://www.reeltalkreviews.com/browse/viewitem.asp?type=feature&id=519
1194515-ice_age_dawn_of_the_dinosaurs,1829952,2009-07-01,Marshall Fine,False,,fresh,Hollywood & Fine,"A film that will amaze the under-10 crowd and keep their parents distracted (and, surprisingly often, entertained) as well.",POSITIVE,http://hollywoodandfine.com/reviews/?p=1126
1194515-ice_age_dawn_of_the_dinosaurs,1829924,2009-07-01,Michael Phillips,True,2/4,rotten,Chicago Tribune,"Not bad, not good.",NEGATIVE,
1194515-ice_age_dawn_of_the_dinosaurs,1829910,2009-07-01,Eric D. Snider,False,B-,fresh,EricDSnider.com,"Serves its target audience well enough and offers a series of pleasant smiles, if not a lot of gut-busting laughs.",POSITIVE,http://www.ericdsnider.com/movies/ice-age-dawn-of-the-dinosaurs/
1194515-ice_age_dawn_of_the_dinosaurs,1829909,2009-07-01,Brian Tallerico,True,,rotten,Movie Retriever,"The movie equivalent of a B-side, a film filled with jokes, characters, and set-ups that weren't deemed interesting enough for the first two films. Don't buy the leftovers.",NEGATIVE,http://www.movieretriever.com/blog/376/movie-review-ice-age-dawn-of-the-dinosaurs/1700797
1194515-ice_age_dawn_of_the_dinosaurs,1899559,2009-07-01,Marc Savlov,True,2.5/5,rotten,Austin Chronicle,,NEGATIVE,http://www.austinchronicle.com/gyrobase/Calendar/Film?Film=oid%3a797645
1194515-ice_age_dawn_of_the_dinosaurs,1899558,2009-07-01,Lou Lumenick,True,3/4,fresh,New York Post,,POSITIVE,http://www.nypost.com/p/entertainment/movies/nice_age_XsyhwInGqJFNUDzmB85p8L
1194515-ice_age_dawn_of_the_dinosaurs,1899572,2009-07-01,Thomas Caldwell,False,3.5/5,fresh,Cinema Autopsy,,POSITIVE,http://blog.cinemaautopsy.com/2009/06/30/ice-age-dawn-of-the-dinosaurs-2009/
1194515-ice_age_dawn_of_the_dinosaurs,1899551,2009-07-01,Dawn Taylor,False,B-,fresh,Movies.com,,POSITIVE,http://www.movies.com/movie-reviews/iceage:dawnofthedinosaurs-review/dave-white/109113
1194515-ice_age_dawn_of_the_dinosaurs,1899552,2009-07-01,James Verniere,False,C,rotten,Boston Herald,,NEGATIVE,http://www.bostonherald.com/entertainment/movies/reviews/view.bg?articleid=1182281
1194515-ice_age_dawn_of_the_dinosaurs,1829901,2009-06-30,Rebecca Murray,False,B,fresh,Showbiz Junkies,"There's more action, more humor, and more Scrat in Ice Age #3. And, let's face it, you can never have too much Scrat.",POSITIVE,http://www.showbizjunkies.com/movies/ice-age-dawn-dinosaurs-review/
1194515-ice_age_dawn_of_the_dinosaurs,1829900,2009-06-30,Nell Minow,True,B+,fresh,Beliefnet,The sweet nature of this film is engaging and the adorable characters designed by illustrator Peter de Seve make this movie both satisfying and fun.,POSITIVE,http://blog.beliefnet.com/moviemom/2009/06/ice-age-dawn-of-the-dinosaurs.html
1194515-ice_age_dawn_of_the_dinosaurs,1829896,2009-06-30,Diva Velez,False,3/5,fresh,TheDivaReview.com,"Does there need to be an Ice Age 4? Not really. Will there be an Ice Age 4? Most likely. As long as the quality and entertainment bar never drops below this level, that's not such a bad thing.",POSITIVE,http://www.thedivareview.com/Ice_Age_Dawn_of_the_Dinosaurs_Review.htm
1194515-ice_age_dawn_of_the_dinosaurs,1829891,2009-06-30,Peter Sobczynski,False,1/5,rotten,eFilmCritic.com,The filmmakers are content to give viewers nothing that they haven't seen before in the previous installments and even those who enjoyed those are going to come away from this one feeling bored and disappointed.,NEGATIVE,http://efilmcritic.com/review.php?movie=18125&reviewer=389
1194515-ice_age_dawn_of_the_dinosaurs,1829890,2009-06-30,Annette Basile,False,,fresh,FILMINK (Australia),"Director Carlos Saldanha has introduced an exciting new story which, while it doesn't amaze, is an enjoyable adventure.",POSITIVE,http://www.filmink.com.au/review/ice-agedawn-of-the-dinosaurs-film/
1194515-ice_age_dawn_of_the_dinosaurs,1829877,2009-06-30,Frank Swietek,False,C,rotten,One Guy's Opinion,"Will probably keep the franchise humming along profitably, despite its persistent mediocrity.",NEGATIVE,http://www.oneguysopinion.com/Review.php?ID=2811
1194515-ice_age_dawn_of_the_dinosaurs,1829875,2009-06-30,Bob Mondello,True,7.5/10,fresh,NPR,"A sweet little comedy, both family-friendly and centered on a nontraditional family &#8212; and so suitable for pretty much everyone.",POSITIVE,http://www.npr.org/templates/story/story.php?storyId=105928271
1194515-ice_age_dawn_of_the_dinosaurs,1829874,2009-06-30,Robin Clifford,False,B-,fresh,Reeling Reviews,"The 3D effect is a plus, giving volume to the routine adventure. Familiarity may breed contempt, though, and the franchise grows tired.",POSITIVE,http://www.reelingreviews.com/iceagedawnofthedinosaurs.htm
1194515-ice_age_dawn_of_the_dinosaurs,1829873,2009-06-30,Dustin Putman,False,1.5/4,rotten,TheFilmFile.com,The third and easily most haggard entry in the disposable franchise.,NEGATIVE,http://www.themovieboy.com/reviews/i/09_iceage3.htm
1194515-ice_age_dawn_of_the_dinosaurs,1829864,2009-06-30,Frederic and Mary Ann Brussat,False,3/5,fresh,Spirituality & Practice,"A lively, lightly humorous, and appealing 3_D animated feature about an extended family of animal friends who bond even closer to each other on a rousing adventure.",POSITIVE,http://www.spiritualityandpractice.com/films/films.php?id=19159
